latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month
30.0,32.5,2016-11-28 00:00:00,0.6778376,-1.1779468,3.3578548,2.641785863007729,BF2,11
30.0,32.5,2016-11-28 01:00:00,0.84537506,-1.1757705,3.5682106,2.8149494682484133,BF2,11
30.0,32.5,2016-11-28 02:00:00,0.76661086,-1.2610066,3.4696846,2.868623095268967,BF2,11
30.0,32.5,2016-11-28 03:00:00,0.603425,-1.1735942,3.3262596,2.565171605198511,BF2,11
30.0,32.5,2016-11-28 04:00:00,0.8318851,-0.90228957,3.3653374,2.3855963972158696,BF2,11
30.0,32.5,2016-11-28 05:00:00,1.1282303,-0.76518637,3.4638643,2.649919840882584,BF2,11
30.0,32.5,2016-11-28 06:00:00,0.920223,-0.86202914,3.3699102,2.4510211043419297,BF2,11
30.0,32.5,2016-11-28 07:00:00,0.3658266,-0.6425914,3.0502195,1.4373318203301302,BF1,11
30.0,32.5,2016-11-28 08:00:00,0.30446863,-0.31071466,3.068511,0.8456164782068493,BF1,11
30.0,32.5,2016-11-28 09:00:00,0.25660086,0.09733063,3.0265236,0.5334684615279471,BF1,11
30.0,32.5,2016-11-28 10:00:00,0.38018703,0.6439299,3.4883919,1.4535848887192597,BF1,11
30.0,32.5,2016-11-28 11:00:00,0.030751705,0.66242796,3.5208178,1.2890436930050873,BF1,11
30.0,32.5,2016-11-28 12:00:00,-0.49448872,0.590612,3.353282,1.4973175820439732,BF1,11
30.0,32.5,2016-11-28 13:00:00,-0.79213953,0.68854284,3.0872192,2.0401815071036657,BF2,11
30.0,32.5,2016-11-28 14:00:00,-0.935308,0.87025905,2.301918,2.4833720899462106,BF2,11
30.0,32.5,2016-11-28 15:00:00,-0.9431405,0.69398344,1.7660513,2.276147299682167,BF2,11
30.0,32.5,2016-11-28 16:00:00,-0.9122443,0.23080677,1.3120813,1.8291374886261091,BF2,11
30.0,32.5,2016-11-28 17:00:00,-0.729476,-0.027803242,0.9632902,1.4190174214636917,BF1,11
30.0,32.5,2016-11-28 18:00:00,-0.7616782,0.09878147,0.8315058,1.492983283191862,BF1,11
30.0,32.5,2016-11-28 19:00:00,-0.21380901,0.13323861,1.1104555,0.48970540307568133,BF0,11
30.0,32.5,2016-11-28 20:00:00,0.2853217,0.21085787,1.546134,0.6896389894263697,BF1,11
30.0,32.5,2016-11-28 21:00:00,0.10081291,0.09878147,1.490427,0.2743578044884931,BF0,11
30.0,32.5,2016-11-28 22:00:00,-0.033216953,0.35050002,1.3790131,0.6843702781251034,BF1,11
30.0,32.5,2016-11-28 23:00:00,0.410213,0.49920985,1.7947359,1.255978044855683,BF1,11
30.0,32.5,2016-11-29 00:00:00,-0.26863956,0.5445482,1.4729662,1.180315393011473,BF1,11
30.0,32.5,2016-11-29 01:00:00,0.29489517,0.016809702,2.0861578,0.5741608886364259,BF1,11
30.0,32.5,2016-11-29 02:00:00,-1.0876145,0.019348621,2.9284124,2.114488046353515,BF2,11
30.0,32.5,2016-11-29 03:00:00,-1.4261703,0.5013861,2.1784487,2.9385823710818464,BF2,11
30.0,32.5,2016-11-29 04:00:00,-0.50188637,1.5974863,2.18219,3.2549107315853445,BF2,11
30.0,32.5,2016-11-29 05:00:00,-0.3700323,1.6667633,2.4170732,3.3188113982223317,BF3,11
30.0,32.5,2016-11-29 06:00:00,-0.009283066,1.6780074,1.9930363,3.261835286721641,BF2,11
30.0,32.5,2016-11-29 07:00:00,0.42544365,1.8372357,4.6112595,3.665802771406399,BF3,11
30.0,32.5,2016-11-29 08:00:00,-0.1742096,2.4636304,5.922866,4.800872448986774,BF3,11
30.0,32.5,2016-11-29 09:00:00,-0.578475,2.8836448,6.493238,5.7170316375403365,BF4,11
30.0,32.5,2016-11-29 10:00:00,-0.04757738,2.6087132,5.5000753,5.071775965831584,BF3,11
30.0,32.5,2016-11-29 11:00:00,-0.041920185,2.564463,5.6992073,4.985583051189724,BF3,11
30.0,32.5,2016-11-29 12:00:00,-0.50101614,2.869862,6.497811,5.662938318313575,BF4,11
30.0,32.5,2016-11-29 13:00:00,-0.8517566,3.094015,6.8382883,6.238019995142682,BF4,11
30.0,32.5,2016-11-29 14:00:00,-1.615901,2.7440028,6.617955,6.190065121867622,BF4,11
30.0,32.5,2016-11-29 15:00:00,-2.176825,2.3965297,6.4026103,6.2933513036599535,BF4,11
30.0,32.5,2016-11-29 16:00:00,-2.3478436,2.7922428,7.1621366,7.09143389518032,BF4,11
30.0,32.5,2016-11-29 17:00:00,-1.8978863,3.2488909,7.6202636,7.313936535621958,BF4,11
30.0,32.5,2016-11-29 18:00:00,-1.4361792,3.5002465,7.7894626,7.354397963054173,BF4,11
30.0,32.5,2016-11-29 19:00:00,-1.1502776,3.58911,7.165878,7.326217717586663,BF4,11
30.0,32.5,2016-11-29 20:00:00,-0.9083276,3.5216463,7.037004,7.069570645699743,BF4,11
30.0,32.5,2016-11-29 21:00:00,-0.7107644,3.371123,6.676156,6.697004642542539,BF4,11
30.0,32.5,2016-11-29 22:00:00,-0.9648986,3.3693094,6.3681054,6.8126897400316375,BF4,11
30.0,32.5,2016-11-29 23:00:00,-0.85523796,3.3540757,6.2508717,6.7284136701749695,BF4,11
30.0,32.5,2016-11-30 00:00:00,-0.7351332,3.0454123,5.6476574,6.0898376680500235,BF4,11
30.0,32.5,2016-11-30 01:00:00,-0.76602983,2.7976835,5.0585775,5.638434013335853,BF4,11
30.0,32.5,2016-11-30 02:00:00,-0.9126792,2.689234,4.8727493,5.520300328467502,BF4,11
30.0,32.5,2016-11-30 03:00:00,-1.040617,3.0708017,5.659298,6.302586267729638,BF4,11
30.0,32.5,2016-11-30 04:00:00,-0.565855,3.2260401,5.8896084,6.366655084650853,BF4,11
30.0,32.5,2016-11-30 05:00:00,0.10298872,2.5865881,4.9795904,5.031909047017912,BF3,11
30.0,32.5,2016-11-30 06:00:00,0.5529463,2.0334601,3.8184757,4.096261882253715,BF3,11
30.0,32.5,2016-11-30 07:00:00,2.225709,1.476705,5.7715425,5.192080288756031,BF3,11
30.0,32.5,2016-11-30 08:00:00,3.8936849,2.4908335,8.307869,8.984901222645187,BF5,11
30.0,32.5,2016-11-30 09:00:00,2.1282327,3.4385865,8.0455475,7.860742599602662,BF4,11
30.0,32.5,2016-11-30 10:00:00,0.90542746,3.9438372,8.260477,7.865643813735988,BF4,11
30.0,32.5,2016-11-30 11:00:00,0.99420047,4.653292,9.899673,9.249424617580202,BF5,11
30.0,32.5,2016-11-30 12:00:00,1.5181355,4.669251,9.887617,9.543987473165673,BF5,11
30.0,32.5,2016-11-30 13:00:00,1.5977702,4.547019,9.249066,9.368493895083002,BF5,11
30.0,32.5,2016-11-30 14:00:00,0.46417308,4.206074,8.333645,8.225590402812992,BF5,11
30.0,32.5,2016-11-30 15:00:00,-0.12155485,4.1901155,7.5811853,8.148359407191393,BF5,11
30.0,32.5,2016-11-30 16:00:00,-0.095009804,4.02726,7.345886,7.8305450364167,BF4,11
30.0,32.5,2016-11-30 17:00:00,0.20873308,3.7911375,7.029521,7.380542991982173,BF4,11
30.0,32.5,2016-11-30 18:00:00,0.37104845,3.4817486,6.6428986,6.806301509138391,BF4,11
30.0,32.5,2016-11-30 19:00:00,0.37757587,3.1208553,6.0421786,6.110694459864595,BF4,11
30.0,32.5,2016-11-30 20:00:00,0.4724412,2.8734891,5.528345,5.660607508149523,BF4,11
30.0,32.5,2016-11-30 21:00:00,0.59776783,2.6529634,5.2963715,5.286235394580318,BF3,11
30.0,32.5,2016-11-30 22:00:00,0.8327553,2.7479925,5.091836,5.581557221789284,BF4,11
30.0,32.5,2016-11-30 23:00:00,0.93284273,2.4835792,5.0161743,5.157001853549333,BF3,11
30.0,32.5,2016-12-01 00:00:00,0.7200484,2.2906191,4.664057,4.667415425829625,BF3,12
30.0,32.5,2016-12-01 01:00:00,0.63867307,2.1429975,4.4886217,4.346716892810432,BF3,12
30.0,32.5,2016-12-01 02:00:00,0.6608665,2.024755,4.280344,4.140150273200261,BF3,12
30.0,32.5,2016-12-01 03:00:00,0.5507705,2.1215978,4.0803814,4.260756925282959,BF3,12
30.0,32.5,2016-12-01 04:00:00,0.48767185,2.3163714,4.1909637,4.60137205073319,BF3,12
30.0,32.5,2016-12-01 05:00:00,0.48984766,2.3631606,4.171009,4.691265937466279,BF3,12
30.0,32.5,2016-12-01 06:00:00,0.5529463,2.4571016,4.794594,4.89567098660746,BF3,12
30.0,32.5,2016-12-01 07:00:00,1.3492928,3.160753,7.5479274,6.680422711686225,BF4,12
30.0,32.5,2016-12-01 08:00:00,2.6821938,3.9257019,10.175297,9.242014396287324,BF5,12
30.0,32.5,2016-12-01 09:00:00,4.2561746,3.886892,14.938236,11.204194195201222,BF6,12
30.0,32.5,2016-12-01 10:00:00,7.780552,2.4465833,17.22887,15.85428426718611,BF7,12
30.0,32.5,2016-12-01 11:00:00,8.139561,0.95259345,14.662612,15.93002593061677,BF7,12
30.0,32.5,2016-12-01 12:00:00,7.393693,0.94243765,14.553693,14.488473900208492,BF7,12
30.0,32.5,2016-12-01 13:00:00,7.7566175,1.4611086,15.041336,15.34282676250506,BF7,12
30.0,32.5,2016-12-01 14:00:00,8.054704,1.5956728,14.681735,15.961369079912846,BF7,12
30.0,32.5,2016-12-01 15:00:00,7.6434755,1.5321991,14.54912,15.153306092013644,BF7,12
30.0,32.5,2016-12-01 16:00:00,6.801002,1.2728636,13.51189,13.449635542059832,BF6,12
30.0,32.5,2016-12-01 17:00:00,6.327981,0.5372941,12.481729,12.344870846802758,BF6,12
30.0,32.5,2016-12-01 18:00:00,6.276632,-0.10832417,11.930064,12.202613085522083,BF6,12
30.0,32.5,2016-12-01 19:00:00,5.4933405,0.106398284,10.732367,10.680202396154492,BF5,12
30.0,32.5,2016-12-01 20:00:00,4.9402494,0.5898866,9.669779,9.671291681966563,BF5,12
30.0,32.5,2016-12-01 21:00:00,4.7548704,1.0791782,9.404547,9.47779550885842,BF5,12
30.0,32.5,2016-12-01 22:00:00,4.6713195,1.8274424,9.286482,9.750423855508933,BF5,12
30.0,32.5,2016-12-01 23:00:00,4.265313,2.139733,9.14472,9.275897581690474,BF5,12
30.0,32.5,2016-12-02 00:00:00,3.9445987,2.1966782,8.902353,8.776464050880742,BF5,12
30.0,32.5,2016-12-02 01:00:00,4.10909,2.1836207,8.749367,9.045211755628722,BF5,12
30.0,32.5,2016-12-02 02:00:00,4.2818494,1.9732506,8.575179,9.164552119079325,BF5,12
30.0,32.5,2016-12-02 03:00:00,4.093859,1.9968266,8.159872,8.853992904095477,BF5,12
30.0,32.5,2016-12-02 04:00:00,3.252256,1.9068754,7.0607,7.3284077447013525,BF4,12
30.0,32.5,2016-12-02 05:00:00,2.8862848,1.9221089,6.3863974,6.740725433528203,BF4,12
30.0,32.5,2016-12-02 06:00:00,2.7531252,2.092944,6.276231,6.722474306847897,BF4,12
30.0,32.5,2016-12-02 07:00:00,3.6456425,2.5368972,8.669132,8.633505318388174,BF5,12
30.0,32.5,2016-12-02 08:00:00,4.1082196,2.1629465,9.096081,9.024926015547456,BF5,12
30.0,32.5,2016-12-02 09:00:00,4.737899,1.1840005,9.259875,9.492957668946707,BF5,12
30.0,32.5,2016-12-02 10:00:00,6.046431,-0.5145559,9.814449,11.795804541660344,BF6,12
30.0,32.5,2016-12-02 11:00:00,5.2953415,-0.39921516,9.3002,10.322530681129887,BF5,12
30.0,32.5,2016-12-02 12:00:00,4.4224067,-0.32195854,8.536517,8.619221748122097,BF5,12
30.0,32.5,2016-12-02 13:00:00,3.9123967,-0.23309535,7.355448,7.618576339694253,BF4,12
30.0,32.5,2016-12-02 14:00:00,3.305781,-0.035782814,6.1685586,6.4263004098119,BF4,12
30.0,32.5,2016-12-02 15:00:00,2.5094345,-0.24107492,5.0486,4.900407844263496,BF3,12
30.0,32.5,2016-12-02 16:00:00,2.048598,-0.40320486,4.5559683,4.058553717646402,BF3,12
30.0,32.5,2016-12-02 17:00:00,1.5768824,0.21049517,3.7852182,3.092403182720957,BF2,12
30.0,32.5,2016-12-02 18:00:00,1.1582565,0.5576057,2.999917,2.498790955095201,BF2,12
30.0,32.5,2016-12-02 19:00:00,1.076446,0.2583725,2.5060377,2.151874004122307,BF2,12
30.0,32.5,2016-12-02 20:00:00,0.87366056,0.11401516,2.216279,1.7126607438916563,BF2,12
30.0,32.5,2016-12-02 21:00:00,0.6029899,0.1390419,1.9161272,1.2028761715002598,BF1,12
30.0,32.5,2016-12-02 22:00:00,0.5490298,0.12961152,1.7490063,1.096564179548072,BF1,12
30.0,32.5,2016-12-02 23:00:00,0.11473799,0.43102098,1.7269735,0.8670154122818363,BF1,12
30.0,32.5,2016-12-03 00:00:00,-0.2716856,0.44770548,1.8471174,1.0179757154660303,BF1,12
30.0,32.5,2016-12-03 01:00:00,-0.388309,0.34687296,2.0553942,1.0121154733505937,BF1,12
30.0,32.5,2016-12-03 02:00:00,-0.43095493,0.53112805,1.9843054,1.3295372826249898,BF1,12
30.0,32.5,2016-12-03 03:00:00,-0.35045004,0.8136767,1.7228155,1.7221244801470268,BF2,12
30.0,32.5,2016-12-03 04:00:00,-0.26298237,1.0196942,1.4721346,2.046985474293112,BF2,12
30.0,32.5,2016-12-03 05:00:00,-0.39918804,1.0313009,1.432641,2.1496254111037003,BF2,12
30.0,32.5,2016-12-03 06:00:00,-0.5262556,0.8339883,1.3395195,1.9169120370706936,BF2,12
30.0,32.5,2016-12-03 07:00:00,-0.62199116,0.80751073,2.8282232,1.9813359900097713,BF2,12
30.0,32.5,2016-12-03 08:00:00,-0.38569832,0.95694596,3.502942,2.0055622075252777,BF2,12
30.0,32.5,2016-12-03 09:00:00,-0.08239031,0.27650782,3.126297,0.5608412118609107,BF1,12
30.0,32.5,2016-12-03 10:00:00,0.38540888,-0.54502326,3.4376736,1.2975658643050783,BF1,12
30.0,32.5,2016-12-03 11:00:00,0.2787943,-1.1206391,4.284917,2.244747559751847,BF2,12
30.0,32.5,2016-12-03 12:00:00,-0.118508816,-1.6491032,4.698146,3.2138666750701703,BF2,12
30.0,32.5,2016-12-03 13:00:00,-0.50754356,-1.8863134,4.8149643,3.797109462256522,BF3,12
30.0,32.5,2016-12-03 14:00:00,-1.0314784,-1.992224,4.635372,4.360846953143817,BF3,12
30.0,32.5,2016-12-03 15:00:00,-1.1467967,-1.5558875,3.7744093,3.757169555564715,BF3,12
30.0,32.5,2016-12-03 16:00:00,-1.1672492,-1.3970218,3.8446665,3.5387263367705653,BF3,12
30.0,32.5,2016-12-03 17:00:00,-1.1302605,-1.2675354,3.8375988,3.301180708927229,BF3,12
30.0,32.5,2016-12-03 18:00:00,-0.96750975,-1.0063865,3.468853,2.7136576892079605,BF2,12
30.0,32.5,2016-12-03 19:00:00,-0.817379,-0.8986625,2.8581553,2.3613532375767976,BF2,12
30.0,32.5,2016-12-03 20:00:00,-0.67421055,-0.9864376,3.0152988,2.3225639673339518,BF2,12
30.0,32.5,2016-12-03 21:00:00,-0.51885796,-1.1373236,3.216093,2.429975571864258,BF2,12
30.0,32.5,2016-12-03 22:00:00,-0.53495884,-1.1797605,3.291339,2.5180220424204314,BF2,12
30.0,32.5,2016-12-03 23:00:00,-0.44313955,-1.1199138,3.2339697,2.3411665163279496,BF2,12
30.0,32.5,2016-12-04 00:00:00,-0.28909206,-1.123178,3.1919813,2.254443198625228,BF2,12
30.0,32.5,2016-12-04 01:00:00,-0.15897894,-1.2686236,3.3474617,2.48529478533978,BF2,12
30.0,32.5,2016-12-04 02:00:00,-0.07542753,-1.3117857,3.4954586,2.5541192251722533,BF2,12
30.0,32.5,2016-12-04 03:00:00,0.057732105,-1.4949527,3.7764883,2.9081216235968235,BF2,12
30.0,32.5,2016-12-04 04:00:00,0.26095247,-1.5620534,4.125695,3.078467417868694,BF2,12
30.0,32.5,2016-12-04 05:00:00,0.43066573,-1.5939717,4.1972,3.2095332280847857,BF2,12
30.0,32.5,2016-12-04 06:00:00,0.6090822,-1.6697774,4.2425137,3.454982057414447,BF3,12
30.0,32.5,2016-12-04 07:00:00,0.5329287,-1.7158413,4.4586897,3.4925018610898406,BF3,12
30.0,32.5,2016-12-04 08:00:00,0.29446006,-2.0197897,5.121352,3.967660957330068,BF3,12
30.0,32.5,2016-12-04 09:00:00,-0.3134613,-2.5286674,5.8085423,4.952958893261069,BF3,12
30.0,32.5,2016-12-04 10:00:00,-0.82825804,-2.9457803,6.552271,5.9481745707705,BF4,12
30.0,32.5,2016-12-04 11:00:00,-1.325213,-3.2471898,7.246113,6.817445550004283,BF4,12
30.0,32.5,2016-12-04 12:00:00,-1.3813486,-3.5279248,7.7591147,7.364676853876429,BF4,12
30.0,32.5,2016-12-04 13:00:00,-1.4448824,-3.699485,7.955752,7.720238444907147,BF4,12
30.0,32.5,2016-12-04 14:00:00,-1.1437502,-3.6831634,7.4464912,7.496755063975784,BF4,12
30.0,32.5,2016-12-04 15:00:00,-0.56759596,-3.3871944,6.7987947,6.6759813182426075,BF4,12
30.0,32.5,2016-12-04 16:00:00,-0.61198235,-3.2069292,6.462475,6.346262989571411,BF4,12
30.0,32.5,2016-12-04 17:00:00,-0.75819683,-2.8641713,5.921203,5.759273517852203,BF4,12
30.0,32.5,2016-12-04 18:00:00,-0.76602983,-2.3835845,5.2556305,4.86671148512839,BF3,12
30.0,32.5,2016-12-04 19:00:00,-0.6285186,-1.9791665,4.43042,4.036525744486171,BF3,12
30.0,32.5,2016-12-04 20:00:00,-0.34566307,-1.6552691,3.8625422,3.286993850741155,BF2,12
30.0,32.5,2016-12-04 21:00:00,-0.02930069,-1.6462014,3.7511292,3.2004663094992267,BF2,12
30.0,32.5,2016-12-04 22:00:00,0.36669683,-1.703872,3.8363523,3.3878963596880807,BF3,12
30.0,32.5,2016-12-04 23:00:00,0.49550486,-1.737241,3.8937216,3.51160307032959,BF3,12
30.0,32.5,2016-12-05 00:00:00,0.6008141,-1.6719537,3.865037,3.453488355478399,BF3,12
30.0,32.5,2016-12-05 01:00:00,0.7718327,-1.5769246,3.7769032,3.412771410154683,BF3,12
30.0,32.5,2016-12-05 02:00:00,0.9794049,-1.5188913,3.9145079,3.513073370238624,BF3,12
30.0,32.5,2016-12-05 03:00:00,1.1012504,-1.3897676,4.0949316,3.4468076993212073,BF3,12
30.0,32.5,2016-12-05 04:00:00,1.175663,-1.41552,4.423353,3.576821876785647,BF3,12
30.0,32.5,2016-12-05 05:00:00,1.2344098,-1.5181661,4.6000357,3.8034812222403422,BF3,12
30.0,32.5,2016-12-05 06:00:00,1.2026432,-1.4380078,4.725999,3.6439785452153686,BF3,12
30.0,32.5,2016-12-05 07:00:00,1.3888924,-1.7894707,5.080611,4.403237897867384,BF3,12
30.0,32.5,2016-12-05 08:00:00,1.3323214,-2.01181,5.717083,4.690452881449226,BF3,12
30.0,32.5,2016-12-05 09:00:00,1.4102154,-2.3727033,6.200985,5.3653025183342855,BF3,12
30.0,32.5,2016-12-05 10:00:00,1.057734,-2.9729834,7.158395,6.133878621667024,BF4,12
30.0,32.5,2016-12-05 11:00:00,0.15129185,-3.9914644,8.178995,7.764357574151664,BF4,12
30.0,32.5,2016-12-05 12:00:00,-0.42268705,-4.41438,8.714031,8.620115499663328,BF5,12
30.0,32.5,2016-12-05 13:00:00,-0.63678646,-4.604439,8.651672,9.035501388435426,BF5,12
30.0,32.5,2016-12-05 14:00:00,-0.7555857,-4.3062935,8.170265,8.498641356566436,BF5,12
30.0,32.5,2016-12-05 15:00:00,-0.68465424,-3.6715567,7.31346,7.259961248717669,BF4,12
30.0,32.5,2016-12-05 16:00:00,-0.68683004,-3.5805175,7.6215105,7.086863893137953,BF4,12
30.0,32.5,2016-12-05 17:00:00,-0.6145935,-3.5616567,7.7686763,7.025626186130917,BF4,12
30.0,32.5,2016-12-05 18:00:00,-0.4844799,-3.4865763,7.439424,6.8424803892465285,BF4,12
30.0,32.5,2016-12-05 19:00:00,-0.35480165,-3.2660506,6.58636,6.386045597877304,BF4,12
30.0,32.5,2016-12-05 20:00:00,-0.20031929,-2.9156756,6.030954,5.680980644154176,BF4,12
30.0,32.5,2016-12-05 21:00:00,0.052509785,-2.6084628,5.432313,5.071473335005832,BF3,12
30.0,32.5,2016-12-05 22:00:00,0.23701859,-2.1532657,5.194935,4.210894402113832,BF3,12
30.0,32.5,2016-12-05 23:00:00,0.450248,-2.1558046,5.0477686,4.280969148170426,BF3,12
30.0,32.5,2016-12-06 00:00:00,0.41761088,-2.1906245,4.9492426,4.3349189790828975,BF3,12
30.0,32.5,2016-12-06 01:00:00,0.41151857,-2.1942515,4.903513,4.339646366866607,BF3,12
30.0,32.5,2016-12-06 02:00:00,0.42848992,-2.0767345,4.772976,4.121880869292962,BF3,12
30.0,32.5,2016-12-06 03:00:00,0.60603595,-1.988234,4.729741,4.040370524571675,BF3,12
30.0,32.5,2016-12-06 04:00:00,0.6295347,-1.8982828,4.665719,3.8875876249027326,BF3,12
30.0,32.5,2016-12-06 05:00:00,0.6230073,-1.7756879,4.746785,3.657944378404326,BF3,12
30.0,32.5,2016-12-06 06:00:00,0.67218065,-1.8257413,4.9604673,3.7818432997504647,BF3,12
30.0,32.5,2016-12-06 07:00:00,0.5329287,-2.1311407,5.150037,4.270168334543687,BF3,12
30.0,32.5,2016-12-06 08:00:00,0.07774925,-2.5877886,6.014325,5.032528432637268,BF3,12
30.0,32.5,2016-12-06 09:00:00,-0.90180016,-3.4027908,7.5400286,6.8428375100471035,BF4,12
30.0,32.5,2016-12-06 10:00:00,-1.4144211,-3.8213546,8.376463,7.920620863245715,BF5,12
30.0,32.5,2016-12-06 11:00:00,-1.3051953,-4.147065,8.91441,8.451071405938398,BF5,12
30.0,32.5,2016-12-06 12:00:00,-1.2146816,-4.4858336,9.33429,9.033786961044184,BF5,12
30.0,32.5,2016-12-06 13:00:00,-1.2655959,-4.813358,9.479793,9.674439365377632,BF5,12
30.0,32.5,2016-12-06 14:00:00,-1.2808266,-4.7212305,9.082777,9.509062790019183,BF5,12
30.0,32.5,2016-12-06 15:00:00,-0.89266205,-4.225773,8.044717,8.395518545739806,BF5,12
30.0,32.5,2016-12-06 16:00:00,-0.8469701,-4.053487,7.7025766,8.049514671401417,BF5,12
30.0,32.5,2016-12-06 17:00:00,-0.92355824,-3.706014,7.266483,7.42423888870684,BF4,12
30.0,32.5,2016-12-06 18:00:00,-0.89962435,-3.2178104,6.5127773,6.494776199259417,BF4,12
30.0,32.5,2016-12-06 19:00:00,-0.6246023,-2.7368612,5.8351483,5.456817594363545,BF3,12
30.0,32.5,2016-12-06 20:00:00,-0.1946621,-2.4448822,5.2344284,4.767510775691709,BF3,12
30.0,32.5,2016-12-06 21:00:00,0.2074275,-2.3117685,4.909333,4.511771485890078,BF3,12
30.0,32.5,2016-12-06 22:00:00,0.2692206,-2.2200038,4.9413443,4.346958201522227,BF3,12
30.0,32.5,2016-12-06 23:00:00,0.43110085,-2.218553,4.9384336,4.393185592102025,BF3,12
30.0,32.5,2016-12-07 00:00:00,0.5660012,-2.23959,5.044859,4.490289354367629,BF3,12
30.0,32.5,2016-12-07 01:00:00,0.7274461,-2.3121314,5.189946,4.7116197957725765,BF3,12
30.0,32.5,2016-12-07 02:00:00,0.83928275,-2.352029,5.351247,4.8543352432504845,BF3,12
30.0,32.5,2016-12-07 03:00:00,0.99594116,-2.3429613,5.394066,4.9487419535999875,BF3,12
30.0,32.5,2016-12-07 04:00:00,1.0494661,-2.2762234,5.2681026,4.872257844312068,BF3,12
30.0,32.5,2016-12-07 05:00:00,1.079057,-2.2051327,5.04278,4.772118152137882,BF3,12
30.0,32.5,2016-12-07 06:00:00,1.0559936,-2.0887039,4.9155693,4.549512389917574,BF3,12
30.0,32.5,2016-12-07 07:00:00,0.8923726,-2.3175719,5.6750956,4.82741883768427,BF3,12
30.0,32.5,2016-12-07 08:00:00,0.5268364,-2.985678,6.7601323,5.893353570983806,BF4,12
30.0,32.5,2016-12-07 09:00:00,-0.021032333,-4.036077,8.40889,7.845612614515117,BF4,12
30.0,32.5,2016-12-07 10:00:00,-0.62416697,-5.07088,9.764147,9.931391948274264,BF5,12
30.0,32.5,2016-12-07 11:00:00,-0.8839588,-5.5141077,10.515775,10.85542162094854,BF6,12
30.0,32.5,2016-12-07 12:00:00,-1.0749946,-5.9856267,11.233313,11.82128220225296,BF6,12
30.0,32.5,2016-12-07 13:00:00,-1.2364397,-6.306622,11.733843,12.492473892218932,BF6,12
30.0,32.5,2016-12-07 14:00:00,-1.2921405,-6.039307,11.286526,12.005164935131996,BF6,12
30.0,32.5,2016-12-07 15:00:00,-1.1337419,-5.4716706,10.482932,10.861995358107787,BF6,12
30.0,32.5,2016-12-07 16:00:00,-1.0767355,-5.226481,9.967436,10.372821686176293,BF5,12
30.0,32.5,2016-12-07 17:00:00,-0.95489025,-4.9798403,9.392075,9.856388923605985,BF5,12
30.0,32.5,2016-12-07 18:00:00,-0.7199025,-4.6131434,8.550652,9.075766442606954,BF5,12
30.0,32.5,2016-12-07 19:00:00,-0.48752594,-4.050948,8.2039385,7.93123388879691,BF5,12
30.0,32.5,2016-12-07 20:00:00,-0.3247757,-3.4513938,7.235304,6.738610703104097,BF4,12
30.0,32.5,2016-12-07 21:00:00,-0.15636778,-2.9066079,6.242973,5.658163761558333,BF4,12
30.0,32.5,2016-12-07 22:00:00,-0.031911373,-2.8507512,5.6883984,5.541764120665096,BF4,12
30.0,32.5,2016-12-07 23:00:00,0.19785404,-2.768054,5.616478,5.394394093409965,BF3,12
30.0,32.5,2016-12-08 00:00:00,0.35538268,-2.803962,5.8970914,5.494069262070872,BF3,12
30.0,32.5,2016-12-08 01:00:00,0.5607791,-2.9958339,6.2749834,5.924579654624303,BF4,12
30.0,32.5,2016-12-08 02:00:00,0.7122154,-3.150347,6.58927,6.278327931060528,BF4,12
30.0,32.5,2016-12-08 03:00:00,0.7596481,-3.1949599,6.703594,6.383637946044662,BF4,12
30.0,32.5,2016-12-08 04:00:00,0.6617367,-3.1398284,6.7040095,6.2374144803480185,BF4,12
30.0,32.5,2016-12-08 05:00:00,0.5912404,-3.0371823,6.6200337,6.014633605215131,BF4,12
30.0,32.5,2016-12-08 06:00:00,0.42848992,-2.6646824,6.497811,5.24626877800427,BF3,12
30.0,32.5,2016-12-08 07:00:00,0.12431145,-2.9294584,6.242557,5.699536268085867,BF4,12
30.0,32.5,2016-12-08 08:00:00,-0.45097256,-3.7509897,7.628162,7.343848555347125,BF4,12
30.0,32.5,2016-12-08 09:00:00,-0.86916304,-4.6392584,9.1031475,9.174897149406506,BF5,12
30.0,32.5,2016-12-08 10:00:00,-0.8256469,-5.0179243,9.923785,9.885219896674544,BF5,12
30.0,32.5,2016-12-08 11:00:00,-0.6067605,-5.695461,10.921936,11.133738534209275,BF6,12
30.0,32.5,2016-12-08 12:00:00,-0.33043242,-5.828937,11.270727,11.348738288445217,BF6,12
30.0,32.5,2016-12-08 13:00:00,-0.06193781,-5.529704,10.684142,10.749559108268901,BF6,12
30.0,32.5,2016-12-08 14:00:00,-0.018856525,-5.2500567,9.777035,10.205359710877575,BF5,12
30.0,32.5,2016-12-08 15:00:00,-0.2547145,-4.6218486,8.727334,8.997787985192934,BF5,12
30.0,32.5,2016-12-08 16:00:00,-0.49753475,-4.6345434,9.033722,9.060595421603798,BF5,12
30.0,32.5,2016-12-08 17:00:00,-0.59370565,-4.747708,9.043283,9.300684727814962,BF5,12
30.0,32.5,2016-12-08 18:00:00,-0.4844799,-4.416919,8.347778,8.637298897467852,BF5,12
30.0,32.5,2016-12-08 19:00:00,-0.13504505,-3.8463814,7.752879,7.481374186444176,BF4,12
30.0,32.5,2016-12-08 20:00:00,0.13562584,-3.4666274,6.980881,6.743739671762406,BF4,12
