latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month
-24.0,-46.25,2017-12-21 08:00:00,-0.37066287,-0.020537376,1.7017612,0.7216160945460497,BF1,12
-24.0,-46.25,2017-12-21 09:00:00,-1.1983883,-0.32784402,2.0775013,2.4150782024445796,BF2,12
-24.0,-46.25,2017-12-21 10:00:00,0.54105604,1.57101,2.7633476,3.2298332078394263,BF2,12
-24.0,-46.25,2017-12-21 11:00:00,1.2667198,1.8916403,2.460248,4.425345520524063,BF3,12
-24.0,-46.25,2017-12-21 12:00:00,1.1451247,1.9814684,1.8319244,4.448613593685744,BF3,12
-24.0,-46.25,2017-12-21 13:00:00,0.50784934,0.8863395,2.29358,1.9856812789978247,BF2,12
-24.0,-46.25,2017-12-21 14:00:00,0.07762739,0.48060882,3.8300962,0.9463365909521477,BF1,12
-24.0,-46.25,2017-12-21 15:00:00,0.28321588,-0.52984965,6.2880797,1.1678476077246427,BF1,12
-24.0,-46.25,2017-12-21 16:00:00,0.66704607,-1.0301362,7.8835936,2.385574081183111,BF2,12
-24.0,-46.25,2017-12-21 17:00:00,0.69048613,-1.8033453,5.772958,3.753596155411738,BF3,12
-24.0,-46.25,2017-12-21 18:00:00,-0.14212275,-1.5721132,5.887265,3.0684055730173414,BF2,12
-24.0,-46.25,2017-12-21 19:00:00,-1.14809,-0.15463471,3.0115051,2.2518602032725075,BF2,12
-24.0,-46.25,2017-12-21 20:00:00,-2.6233459,0.4169985,4.8997946,5.1633980928321135,BF3,12
-24.0,-46.25,2017-12-21 21:00:00,-3.2669697,-0.7142335,5.9407315,6.500473029247314,BF4,12
-24.0,-46.25,2017-12-21 22:00:00,-3.3031063,-0.62268627,6.104081,6.533818983176192,BF4,12
-24.0,-46.25,2017-12-21 23:00:00,-2.8660479,-1.5029155,5.327895,6.290668013594289,BF4,12
-24.0,-46.25,2017-12-22 00:00:00,-2.5334926,-0.95921934,4.719115,5.265876636276833,BF3,12
-24.0,-46.25,2017-12-22 01:00:00,-2.1560106,-0.8259815,4.209155,4.487977556450045,BF3,12
-24.0,-46.25,2017-12-22 02:00:00,-1.579777,-1.0610818,3.6774397,3.6992284560087683,BF3,12
-24.0,-46.25,2017-12-22 03:00:00,-1.129045,-0.90850294,2.8533182,2.8169789162072214,BF2,12
-24.0,-46.25,2017-12-22 04:00:00,-0.9200382,-0.9931735,2.7976398,2.63164089383504,BF2,12
-24.0,-46.25,2017-12-22 05:00:00,-0.7872114,-1.1466118,2.936284,2.7035658797817463,BF2,12
-24.0,-46.25,2017-12-22 06:00:00,-0.90929484,-1.1986176,3.5174093,2.9245017387858545,BF2,12
-24.0,-46.25,2017-12-22 07:00:00,-1.09828,-1.4466118,3.1350317,3.530582681033874,BF3,12
-24.0,-46.25,2017-12-22 08:00:00,-1.017705,-1.6288468,3.6110678,3.7334291122172862,BF3,12
-24.0,-46.25,2017-12-22 09:00:00,-0.90538824,-1.6585029,3.4432936,3.672971117923875,BF3,12
-24.0,-46.25,2017-12-22 10:00:00,-0.9835216,-0.7984742,2.9576702,2.4625339345469617,BF2,12
-24.0,-46.25,2017-12-22 11:00:00,-0.14602941,0.5618409,3.1531,1.1284176788740974,BF1,12
-24.0,-46.25,2017-12-22 12:00:00,0.23242918,1.5112679,4.5937448,2.9722100505866758,BF2,12
-24.0,-46.25,2017-12-22 13:00:00,0.2197325,1.9316117,5.851129,3.7789686613768736,BF3,12
-24.0,-46.25,2017-12-22 14:00:00,-0.10207939,2.753818,6.2464128,5.356670425507665,BF3,12
-24.0,-46.25,2017-12-22 15:00:00,-1.2022951,3.2102652,6.9226713,6.6635362936615286,BF4,12
-24.0,-46.25,2017-12-22 16:00:00,-2.2067974,1.9380587,7.2667007,5.709090219757483,BF4,12
-24.0,-46.25,2017-12-22 17:00:00,-2.9622495,0.90954864,6.45991,6.023472240860307,BF4,12
-24.0,-46.25,2017-12-22 18:00:00,-3.9926333,0.47802997,4.967642,7.8164869781084185,BF4,12
-24.0,-46.25,2017-12-22 19:00:00,-5.0816174,0.39507878,8.175262,9.907682549559118,BF5,12
-24.0,-46.25,2017-12-22 20:00:00,-5.6451545,-0.6759814,8.652036,11.051695324621399,BF6,12
-24.0,-46.25,2017-12-22 21:00:00,-5.151449,-1.2613684,7.90498,10.30942975617641,BF5,12
-24.0,-46.25,2017-12-22 22:00:00,-4.7046237,-1.146182,6.852612,9.412547299167958,BF5,12
-24.0,-46.25,2017-12-22 23:00:00,-3.434468,-1.9872996,5.708798,7.713151971231517,BF4,12
-24.0,-46.25,2017-12-23 00:00:00,-2.4006658,-1.5278438,4.908644,5.531425579441745,BF4,12
-24.0,-46.25,2017-12-23 01:00:00,-1.559267,-1.349907,4.0848913,4.00901738513096,BF3,12
-24.0,-46.25,2017-12-23 02:00:00,-1.1397884,-1.6890186,3.8275146,3.9608193543841566,BF3,12
-24.0,-46.25,2017-12-23 03:00:00,-1.13344,-2.168675,3.9764833,4.756598711222391,BF3,12
-24.0,-46.25,2017-12-23 04:00:00,-0.7837931,-2.1858668,4.1520014,4.513883754780875,BF3,12
-24.0,-46.25,2017-12-23 05:00:00,-0.53376627,-2.1093626,4.096322,4.229511267569856,BF3,12
-24.0,-46.25,2017-12-23 06:00:00,-0.070825994,-2.0878725,3.824934,4.060833938627747,BF3,12
-24.0,-46.25,2017-12-23 07:00:00,0.2255925,-2.1381593,3.2581892,4.179318575671695,BF3,12
-24.0,-46.25,2017-12-23 08:00:00,0.2592875,-2.3509102,3.5668192,4.59751429036981,BF3,12
-24.0,-46.25,2017-12-23 09:00:00,0.40383428,-2.6870131,4.1239777,5.281794922511845,BF3,12
-24.0,-46.25,2017-12-23 10:00:00,0.73736614,-2.228417,4.493449,4.562675829822271,BF3,12
-24.0,-46.25,2017-12-23 11:00:00,0.49124599,-2.3431735,3.9901266,4.6537864669541555,BF3,12
-24.0,-46.25,2017-12-23 12:00:00,-0.26811284,-1.7723998,3.649047,3.484465545538451,BF3,12
-24.0,-46.25,2017-12-23 13:00:00,-0.9171082,-0.7086462,4.580102,2.252903872484629,BF2,12
-24.0,-46.25,2017-12-23 14:00:00,-1.3673518,0.29923344,5.886159,2.7208209558609617,BF2,12
-24.0,-46.25,2017-12-23 15:00:00,-1.7350671,0.89278644,6.475028,3.7930007890394593,BF3,12
-24.0,-46.25,2017-12-23 16:00:00,-2.6150444,0.9392048,7.251214,5.40114696323509,BF3,12
-24.0,-46.25,2017-12-23 17:00:00,-3.2943163,0.81327355,7.467661,6.595889639201895,BF4,12
-24.0,-46.25,2017-12-23 18:00:00,-4.26024,0.4380586,5.7832823,8.32490770560263,BF5,12
-24.0,-46.25,2017-12-23 19:00:00,-5.0015306,0.17888963,8.495323,9.728414505227517,BF5,12
-24.0,-46.25,2017-12-23 20:00:00,-3.5345764,-1.1479012,8.234997,7.223915005269936,BF4,12
-24.0,-46.25,2017-12-23 21:00:00,-2.6575294,-1.8308526,5.1715517,6.27307368494546,BF4,12
-24.0,-46.25,2017-12-23 22:00:00,-2.3093474,-1.7393051,4.876933,5.619784443193125,BF4,12
-24.0,-46.25,2017-12-23 23:00:00,-2.1687074,-1.8415974,4.269996,5.530493036266626,BF4,12
-24.0,-46.25,2017-12-24 00:00:00,-2.630671,-2.2275572,4.617344,6.7006101738223744,BF4,12
-24.0,-46.25,2017-12-24 01:00:00,-2.6990376,-2.5576434,4.77,7.227950840458803,BF4,12
-24.0,-46.25,2017-12-24 02:00:00,-1.9997439,-2.7768412,4.6044383,6.6517616285922605,BF4,12
-24.0,-46.25,2017-12-24 03:00:00,-1.08656,-2.8249788,4.4152775,5.883500001361223,BF4,12
-24.0,-46.25,2017-12-24 04:00:00,-0.6475481,-3.0265546,4.8289976,6.016301129777166,BF4,12
-24.0,-46.25,2017-12-24 05:00:00,-0.17728275,-3.2973285,5.0037775,6.418751184475343,BF4,12
-24.0,-46.25,2017-12-24 06:00:00,0.3291192,-3.3446064,5.0354886,6.532795869563785,BF4,12
-24.0,-46.25,2017-12-24 07:00:00,0.7793628,-3.5075002,5.262629,6.984318422281286,BF4,12
-24.0,-46.25,2017-12-24 08:00:00,0.82038283,-3.5517697,5.4374094,7.085865437979444,BF4,12
-24.0,-46.25,2017-12-24 09:00:00,0.7612945,-3.6454659,5.7283406,7.239089478053905,BF4,12
-24.0,-46.25,2017-12-24 10:00:00,0.5459394,-2.721397,5.450315,5.395368272123757,BF3,12
-24.0,-46.25,2017-12-24 11:00:00,0.09423074,-1.7560674,5.0756807,3.4184328591519146,BF3,12
-24.0,-46.25,2017-12-24 12:00:00,0.2910292,-0.5599357,5.1509027,1.2266659581315678,BF1,12
-24.0,-46.25,2017-12-24 13:00:00,0.5737744,1.2619841,4.225379,2.694746896383683,BF2,12
-24.0,-46.25,2017-12-24 14:00:00,0.8648212,2.7619843,4.4318705,5.625901461212106,BF4,12
-24.0,-46.25,2017-12-24 15:00:00,0.5991677,3.6778867,4.940724,7.243488840224186,BF4,12
-24.0,-46.25,2017-12-24 16:00:00,-0.16946942,4.4498067,4.5900574,8.656002921808184,BF5,12
-24.0,-46.25,2017-12-24 17:00:00,0.052234054,4.6255946,4.5668273,8.992009886279607,BF5,12
-24.0,-46.25,2017-12-24 18:00:00,0.45706263,5.1018124,5.081949,9.956848072452944,BF5,12
-24.0,-46.25,2017-12-24 19:00:00,-0.28422785,4.416712,7.527027,8.603159850460498,BF5,12
-24.0,-46.25,2017-12-24 20:00:00,-1.4503685,2.3566833,5.118454,5.379051779138115,BF3,12
-24.0,-46.25,2017-12-24 21:00:00,-1.7653437,0.6748781,3.8507452,3.673762590736797,BF3,12
-24.0,-46.25,2017-12-24 22:00:00,-2.6013708,-0.3420273,3.2132034,5.100180032501552,BF3,12
-24.0,-46.25,2017-12-24 23:00:00,-3.1946962,-0.9355804,4.2703648,6.470811130973605,BF4,12
-24.0,-46.25,2017-12-25 00:00:00,-2.629206,-0.9506234,4.6752353,5.434569520623003,BF3,12
-24.0,-46.25,2017-12-25 01:00:00,-2.3215559,-0.3398782,4.6512675,4.56084857926202,BF3,12
-24.0,-46.25,2017-12-25 02:00:00,-2.4075024,-0.047184944,4.0144634,4.680709037189916,BF3,12
-24.0,-46.25,2017-12-25 03:00:00,-2.0124407,-0.38715613,3.1335564,3.9836044038160043,BF3,12
-24.0,-46.25,2017-12-25 04:00:00,-1.4396253,-0.7602221,2.6221218,3.1646233133931085,BF2,12
-24.0,-46.25,2017-12-25 05:00:00,-1.10121,-0.8130876,2.8511057,2.660848967769303,BF2,12
-24.0,-46.25,2017-12-25 06:00:00,-0.26274115,-0.7348639,2.8794985,1.5170181735333197,BF2,12
-24.0,-46.25,2017-12-25 07:00:00,0.6304211,-0.47612464,1.6335449,1.5356684505062792,BF2,12
-24.0,-46.25,2017-12-25 08:00:00,2.3068705,0.5721561,3.7906418,4.620062383843024,BF3,12
-24.0,-46.25,2017-12-25 09:00:00,4.3837533,2.0308952,7.3282795,9.391370078367316,BF5,12
-24.0,-46.25,2017-12-25 10:00:00,5.0600953,1.8520988,9.045107,10.474208062292123,BF5,12
-24.0,-46.25,2017-12-25 11:00:00,4.78907,2.312414,9.292528,10.337607511884528,BF5,12
-24.0,-46.25,2017-12-25 12:00:00,4.2445784,3.4277434,9.962149,10.605247603852316,BF5,12
-24.0,-46.25,2017-12-25 13:00:00,3.2117527,4.2357664,9.976898,10.332968346715338,BF5,12
-24.0,-46.25,2017-12-25 14:00:00,2.0168004,5.076884,9.820924,10.61884242443211,BF5,12
-24.0,-46.25,2017-12-25 15:00:00,1.4146849,5.3760242,10.008979,10.80591703549529,BF6,12
-24.0,-46.25,2017-12-25 16:00:00,0.76324785,4.8465114,8.866639,9.536973296044135,BF5,12
-24.0,-46.25,2017-12-25 17:00:00,0.6685111,5.2178583,8.014494,10.225610991152088,BF5,12
-24.0,-46.25,2017-12-25 18:00:00,1.0752931,6.511984,7.3976016,12.829696017336165,BF6,12
-24.0,-46.25,2017-12-25 19:00:00,1.9445269,5.7031016,8.342668,11.71261932933944,BF6,12
-24.0,-46.25,2017-12-25 20:00:00,2.074912,5.331755,7.382852,11.121249460552201,BF6,12
-24.0,-46.25,2017-12-25 21:00:00,1.7247767,5.0304656,6.5919166,10.337239819082384,BF5,12
-24.0,-46.25,2017-12-25 22:00:00,-0.61629474,4.360838,5.3732495,8.561024539352571,BF5,12
-24.0,-46.25,2017-12-25 23:00:00,-2.8347945,3.5265975,4.737551,8.79532172715794,BF5,12
-24.0,-46.25,2017-12-26 00:00:00,-3.9345217,2.5509527,4.9798098,9.114914692595866,BF5,12
-24.0,-46.25,2017-12-26 01:00:00,-4.107392,2.0158525,4.9362993,8.893875357818638,BF5,12
-24.0,-46.25,2017-12-26 02:00:00,-3.780208,1.7807521,4.525529,8.122630773945279,BF5,12
-24.0,-46.25,2017-12-26 03:00:00,-3.61271,1.4523853,4.67081,7.568796455456555,BF4,12
-24.0,-46.25,2017-12-26 04:00:00,-3.990192,1.654391,5.4108605,8.3965625558481,BF5,12
-24.0,-46.25,2017-12-26 05:00:00,-4.0717435,1.5336174,5.513,8.457639753348682,BF5,12
-24.0,-46.25,2017-12-26 06:00:00,-3.7382116,1.0728724,5.1582775,7.559851244159338,BF4,12
-24.0,-46.25,2017-12-26 07:00:00,-2.907556,0.803818,4.726858,5.863843187507709,BF4,12
-24.0,-46.25,2017-12-26 08:00:00,-1.983629,0.64823055,3.753399,4.0565323201777,BF3,12
-24.0,-46.25,2017-12-26 09:00:00,-1.3732119,0.8227292,3.5605507,3.111726579781564,BF2,12
-24.0,-46.25,2017-12-26 10:00:00,-1.15102,1.6436461,4.0314245,3.9005068145885065,BF3,12
-24.0,-46.25,2017-12-26 11:00:00,-2.1677306,2.3579726,4.137252,6.226098014857237,BF4,12
-24.0,-46.25,2017-12-26 12:00:00,-3.0716362,3.0164256,4.859234,8.368419276382035,BF5,12
-24.0,-46.25,2017-12-26 13:00:00,-3.9799366,2.5380588,5.794713,9.175612652010866,BF5,12
-24.0,-46.25,2017-12-26 14:00:00,-4.362302,1.9582592,7.3297544,9.294840868078909,BF5,12
-24.0,-46.25,2017-12-26 15:00:00,-4.144505,2.1563969,7.7143445,9.081513598559454,BF5,12
-24.0,-46.25,2017-12-26 16:00:00,-3.96138,3.1247349,7.2582197,9.807557461644786,BF5,12
-24.0,-46.25,2017-12-26 17:00:00,-3.9506369,3.6490903,8.020025,10.45408740966339,BF5,12
-24.0,-46.25,2017-12-26 18:00:00,-4.4277387,4.204391,7.681527,11.868881659647789,BF6,12
-24.0,-46.25,2017-12-26 19:00:00,-4.282704,3.2528152,8.322019,10.453900895294261,BF5,12
-24.0,-46.25,2017-12-26 20:00:00,-4.428227,2.7035315,7.6140485,10.085214586271121,BF5,12
-24.0,-46.25,2017-12-26 21:00:00,-4.819382,2.0330443,7.3083677,10.167572899591793,BF5,12
-24.0,-46.25,2017-12-26 22:00:00,-4.1239953,-0.17655456,6.3577704,8.023748539353983,BF5,12
-24.0,-46.25,2017-12-26 23:00:00,-3.8637133,-1.4354371,6.122149,8.012026121545205,BF5,12
-24.0,-46.25,2017-12-27 00:00:00,-3.2288797,-0.82512176,6.19479,6.478134085269252,BF4,12
-24.0,-46.25,2017-12-27 01:00:00,-2.6702259,0.20725632,5.0181584,5.206115394354755,BF3,12
-24.0,-46.25,2017-12-27 02:00:00,-2.3723423,1.0763109,4.5262666,5.063874702954332,BF3,12
-24.0,-46.25,2017-12-27 03:00:00,-2.5090759,1.2482306,4.3651295,5.4474629557485725,BF3,12
-24.0,-46.25,2017-12-27 04:00:00,-2.6961076,0.9447922,4.4108524,5.553284634157239,BF4,12
-24.0,-46.25,2017-12-27 05:00:00,-2.611626,0.116138935,4.3972096,5.0816118441617615,BF3,12
-24.0,-46.25,2017-12-27 06:00:00,-2.253189,-0.7851504,4.3691854,4.638145843084266,BF3,12
-24.0,-46.25,2017-12-27 07:00:00,-1.7546003,-0.5083598,3.111433,3.5509372286277445,BF3,12
-24.0,-46.25,2017-12-27 08:00:00,-1.161275,-0.2255516,2.4333296,2.2995222067113614,BF2,12
-24.0,-46.25,2017-12-27 09:00:00,-0.8941566,-0.25735676,2.5697613,1.8086618926936189,BF2,12
-24.0,-46.25,2017-12-27 10:00:00,0.106927425,-0.70391834,2.673376,1.3840043111327218,BF1,12
-24.0,-46.25,2017-12-27 11:00:00,0.30177253,0.454391,3.365859,1.0603094347029416,BF1,12
-24.0,-46.25,2017-12-27 12:00:00,0.23047584,2.0803223,4.101116,4.068564430263106,BF3,12
-24.0,-46.25,2017-12-27 13:00:00,-0.533278,1.5349069,4.914175,3.158567561027766,BF2,12
-24.0,-46.25,2017-12-27 14:00:00,-0.71542645,2.1551075,4.6416802,4.413992484680196,BF3,12
-24.0,-46.25,2017-12-27 15:00:00,-0.2549278,2.55654,4.850384,4.994161732118183,BF3,12
-24.0,-46.25,2017-12-27 16:00:00,-0.613853,2.8002362,5.2511983,5.572476474875871,BF4,12
-24.0,-46.25,2017-12-27 17:00:00,-1.3072867,2.74952,5.2995024,5.917995912599419,BF4,12
-24.0,-46.25,2017-12-27 18:00:00,-1.8151538,2.3983738,5.759683,5.846734143319748,BF4,12
-24.0,-46.25,2017-12-27 19:00:00,-1.8356638,1.4205801,3.4230127,4.511943005743459,BF3,12
-24.0,-46.25,2017-12-27 20:00:00,-2.4084792,1.0771704,3.0351048,5.128607471241109,BF3,12
-24.0,-46.25,2017-12-27 21:00:00,-3.1585596,-0.09188402,4.3894663,6.14234595668419,BF4,12
-24.0,-46.25,2017-12-27 22:00:00,-2.210704,-0.45162618,4.859971,4.386020851954992,BF3,12
-24.0,-46.25,2017-12-27 23:00:00,-2.3723423,0.4303223,4.9871845,4.6867156910182075,BF3,12
-24.0,-46.25,2017-12-28 00:00:00,-2.838701,0.4191475,4.6848226,5.577820378211618,BF4,12
-24.0,-46.25,2017-12-28 01:00:00,-3.185418,0.33533657,4.1033278,6.226172977193753,BF4,12
-24.0,-46.25,2017-12-28 02:00:00,-3.1585596,0.82702714,3.6460972,6.346725911012101,BF4,12
-24.0,-46.25,2017-12-28 03:00:00,-3.6893783,1.2349068,3.8157148,7.5626560268003145,BF4,12
-24.0,-46.25,2017-12-28 04:00:00,-3.1058195,1.5061102,4.1361456,6.709638304687778,BF4,12
-24.0,-46.25,2017-12-28 05:00:00,-2.1862874,1.1257378,4.0612926,4.780094301379286,BF3,12
-24.0,-46.25,2017-12-28 06:00:00,-2.0095105,0.59450567,4.004139,4.073534500420523,BF3,12
-24.0,-46.25,2017-12-28 07:00:00,-2.0886207,0.4513824,3.2065659,4.153683372015189,BF3,12
-24.0,-46.25,2017-12-28 08:00:00,-2.0241606,0.36284375,3.3924084,3.997369482886043,BF3,12
-24.0,-46.25,2017-12-28 09:00:00,-2.0417407,0.33060884,3.3876143,4.020520396233491,BF3,12
-24.0,-46.25,2017-12-28 10:00:00,-2.106689,-0.19417632,3.3562727,4.112433942237306,BF3,12
-24.0,-46.25,2017-12-28 11:00:00,-2.9329495,0.26785815,3.4344435,5.7249243277061055,BF4,12
-24.0,-46.25,2017-12-28 12:00:00,-3.186883,0.38906157,3.2935877,6.240798033358499,BF4,12
-24.0,-46.25,2017-12-28 13:00:00,-3.1365845,0.75654006,3.612543,6.271878436549121,BF4,12
-24.0,-46.25,2017-12-28 14:00:00,-3.2191129,0.88547987,3.8367329,6.489868367200023,BF4,12
-24.0,-46.25,2017-12-28 15:00:00,-3.1756513,0.9972277,4.2224293,6.470177539344946,BF4,12
-24.0,-46.25,2017-12-28 16:00:00,-2.9837363,1.5125573,4.2817955,6.502591775752775,BF4,12
-24.0,-46.25,2017-12-28 17:00:00,-3.0457544,1.234477,4.7039967,6.388288594056014,BF4,12
-24.0,-46.25,2017-12-28 18:00:00,-3.113633,1.1506661,5.1306224,6.452492889387234,BF4,12
-24.0,-46.25,2017-12-28 19:00:00,-3.260133,1.0036747,5.2552543,6.630712668201937,BF4,12
-24.0,-46.25,2017-12-28 20:00:00,-3.5204148,0.7857664,5.3662434,7.011528038974924,BF4,12
-24.0,-46.25,2017-12-28 21:00:00,-4.232405,0.101525664,6.0959687,8.22950415710223,BF5,12
-24.0,-46.25,2017-12-28 22:00:00,-3.57755,1.0776002,6.5616803,7.262824707870775,BF4,12
-24.0,-46.25,2017-12-28 23:00:00,-3.9652867,0.91341686,7.2283525,7.909758393145226,BF5,12
-24.0,-46.25,2017-12-29 00:00:00,-4.367674,0.5790329,7.3917017,8.564362247516383,BF5,12
-24.0,-46.25,2017-12-29 01:00:00,-4.5669136,0.15868902,7.043985,8.882727472537946,BF5,12
-24.0,-46.25,2017-12-29 02:00:00,-4.621119,0.24335957,6.8120513,8.995184211200423,BF5,12
-24.0,-46.25,2017-12-29 03:00:00,-4.5400553,-0.22727084,6.042871,8.836212045264988,BF5,12
-24.0,-46.25,2017-12-29 04:00:00,-4.333002,-0.67727077,5.497882,8.524949992073852,BF5,12
-24.0,-46.25,2017-12-29 05:00:00,-4.107392,-0.8814255,4.9149127,8.165900442354054,BF5,12
-24.0,-46.25,2017-12-29 06:00:00,-3.6967034,-0.77354586,4.253403,7.3414530092518495,BF4,12
-24.0,-46.25,2017-12-29 07:00:00,-3.4129815,-0.76752865,5.0362263,6.799995639700891,BF4,12
-24.0,-46.25,2017-12-29 08:00:00,-2.847491,-0.21394706,5.0955925,5.550681384581621,BF4,12
-24.0,-46.25,2017-12-29 09:00:00,-3.4642565,-0.13658321,5.289547,6.739207721992091,BF4,12
-24.0,-46.25,2017-12-29 10:00:00,-2.7810776,0.033187628,5.3596063,5.406367327845485,BF3,12
-24.0,-46.25,2017-12-29 11:00:00,-2.7195477,0.09164035,5.6859365,5.289378354123481,BF3,12
-24.0,-46.25,2017-12-29 12:00:00,-3.5980597,0.8635601,6.500102,7.192689366605553,BF4,12
-24.0,-46.25,2017-12-29 13:00:00,-3.8856883,0.77845985,6.6280527,7.703260585225912,BF4,12
-24.0,-46.25,2017-12-29 14:00:00,-4.1830835,0.76986384,8.408671,8.26782628624808,BF5,12
-24.0,-46.25,2017-12-29 15:00:00,-5.432241,-0.37899005,8.348568,10.585099002672436,BF5,12
-24.0,-46.25,2017-12-29 16:00:00,-6.0328913,-1.4212536,8.308375,12.048032027866999,BF6,12
-24.0,-46.25,2017-12-29 17:00:00,-5.273044,-1.281139,8.832716,10.548166304974115,BF5,12
-24.0,-46.25,2017-12-29 18:00:00,-4.504407,-0.9725431,9.684861,8.957627282696095,BF5,12
-24.0,-46.25,2017-12-29 19:00:00,-4.0063066,0.16040826,8.035143,7.793876858080511,BF4,12
-24.0,-46.25,2017-12-29 20:00:00,-3.7318635,0.070150375,5.6582813,7.255443834433988,BF4,12
-24.0,-46.25,2017-12-29 21:00:00,-3.8725033,-0.42025077,5.1759768,7.571740250225722,BF4,12
-24.0,-46.25,2017-12-29 22:00:00,-3.2547612,-1.0352937,4.0638733,6.6391050752242275,BF4,12
-24.0,-46.25,2017-12-29 23:00:00,-3.3294764,-0.42626798,4.8846765,6.524810821133651,BF4,12
-24.0,-46.25,2017-12-30 00:00:00,-2.5422826,0.24164033,6.0189033,4.964074493873467,BF3,12
-24.0,-46.25,2017-12-30 01:00:00,-3.1141212,0.36284375,6.009685,6.094318742764617,BF4,12
-24.0,-46.25,2017-12-30 02:00:00,-3.0491729,-0.11466336,6.1335797,5.931307243584705,BF4,12
-24.0,-46.25,2017-12-30 03:00:00,-1.5441287,-0.13572359,3.349266,3.013118354685205,BF2,12
-24.0,-46.25,2017-12-30 04:00:00,0.090812415,0.20381796,3.2006664,0.4337372526224426,BF0,12
-24.0,-46.25,2017-12-30 05:00:00,1.0743164,0.08433378,6.45991,2.0947284177232413,BF2,12
-24.0,-46.25,2017-12-30 06:00:00,0.7036711,0.50553715,2.9060478,1.6842274853443098,BF2,12
-24.0,-46.25,2017-12-30 07:00:00,-0.55818295,0.30439103,3.51151,1.2358664701819257,BF1,12
-24.0,-46.25,2017-12-30 08:00:00,-1.4952953,-0.18257165,4.216898,2.9282069821597827,BF2,12
-24.0,-46.25,2017-12-30 09:00:00,-1.3873736,-0.81910455,4.4941864,3.131784852372318,BF2,12
-24.0,-46.25,2017-12-30 10:00:00,-1.2931252,1.371583,4.082679,3.6642435666843625,BF3,12
-24.0,-46.25,2017-12-30 11:00:00,-0.36773288,1.3182878,3.7611427,2.6603770796175303,BF2,12
-24.0,-46.25,2017-12-30 12:00:00,-1.0064733,1.2937894,4.859971,3.18629228683103,BF2,12
-24.0,-46.25,2017-12-30 13:00:00,-1.5431519,2.005967,10.358908,4.9195861830882945,BF3,12
-24.0,-46.25,2017-12-30 14:00:00,-1.4962718,2.2337608,8.925268,5.226201123993133,BF3,12
-24.0,-46.25,2017-12-30 15:00:00,-1.8000154,2.3476577,4.240866,5.75047953597695,BF4,12
-24.0,-46.25,2017-12-30 16:00:00,-2.0114639,2.2410674,4.6870346,5.853641702351809,BF4,12
-24.0,-46.25,2017-12-30 17:00:00,-2.8772795,2.3536747,5.7121162,7.225906078445263,BF4,12
-24.0,-46.25,2017-12-30 18:00:00,-2.5164008,1.7764541,5.1630707,5.987565534514608,BF4,12
-24.0,-46.25,2017-12-30 19:00:00,-3.014501,2.0975142,11.353016,7.138643512327289,BF4,12
-24.0,-46.25,2017-12-30 20:00:00,-3.227903,1.5396346,10.962157,6.951746607058723,BF4,12
-24.0,-46.25,2017-12-30 21:00:00,-3.1336546,0.7165687,10.554706,6.248564187432297,BF4,12
-24.0,-46.25,2017-12-30 22:00:00,-2.1369658,1.0810386,5.4506836,4.655199969714457,BF3,12
-24.0,-46.25,2017-12-30 23:00:00,-0.66170967,0.19651139,3.9923391,1.341782796865626,BF1,12
-24.0,-46.25,2017-12-31 00:00:00,-0.23344111,1.3058237,3.2998562,2.578559539861794,BF2,12
-24.0,-46.25,2017-12-31 01:00:00,-0.7413081,1.4356232,3.1811237,3.14070869622441,BF2,12
-24.0,-46.25,2017-12-31 02:00:00,-1.2272,0.07831657,3.4654179,2.3903387054265828,BF2,12
-24.0,-46.25,2017-12-31 03:00:00,-0.66854644,-1.4268411,3.829358,3.062915451087371,BF2,12
-24.0,-46.25,2017-12-31 04:00:00,0.00095903873,-2.031569,4.103697,3.9490546595726137,BF3,12
-24.0,-46.25,2017-12-31 05:00:00,1.0918963,-2.434721,7.4212003,5.186861862974955,BF3,12
-24.0,-46.25,2017-12-31 06:00:00,1.7159867,-2.3835745,3.6092243,5.709094035904325,BF4,12
-24.0,-46.25,2017-12-31 07:00:00,1.6749667,-2.3646636,5.473545,5.632839877963019,BF4,12
-24.0,-46.25,2017-12-31 08:00:00,1.8190252,-1.4530588,5.0966988,4.525540721534054,BF3,12
-24.0,-46.25,2017-12-31 09:00:00,2.5324805,-0.46838844,5.4256096,5.006237465471913,BF3,12
-24.0,-46.25,2017-12-31 10:00:00,-0.514233,2.10654,5.3415384,4.2150268547028515,BF3,12
-24.0,-46.25,2017-12-31 11:00:00,-0.17630607,0.20080936,5.8644037,0.5194403099098069,BF1,12
-24.0,-46.25,2017-12-31 12:00:00,0.048815727,0.29579508,6.414187,0.5827570134155403,BF1,12
-24.0,-46.25,2017-12-31 13:00:00,-0.1181944,1.693073,6.364776,3.299080489253255,BF2,12
-24.0,-46.25,2017-12-31 14:00:00,-0.7837931,2.6859097,5.2663164,5.43875141578559,BF3,12
-24.0,-46.25,2017-12-31 15:00:00,-1.8156421,3.0808954,4.6413116,6.951377317216539,BF4,12
-24.0,-46.25,2017-12-31 16:00:00,-2.4031074,3.0839038,8.750119,7.599757750010615,BF4,12
-24.0,-46.25,2017-12-31 17:00:00,-2.470986,2.6248782,10.458835,7.007487050209443,BF4,12
