latitude,longitude,time,u10,v10,i10fg,windspeed,bf,month,year
43.5,10.0,2018-09-19 01:00:00,-1.5362797,-5.3107705,3.786148,10.746566502621096,BF6,9,2018
43.5,10.0,2018-09-19 02:00:00,-2.9004817,-2.9271677,4.252598,8.010220784444908,BF5,9,2018
43.5,10.0,2018-09-19 03:00:00,-3.7592468,0.022803366,4.3579674,7.30752567757328,BF4,9,2018
43.5,10.0,2018-09-19 04:00:00,-4.371281,1.5420878,4.2653484,9.010329117847196,BF5,9,2018
43.5,10.0,2018-09-19 05:00:00,-3.5909672,1.3117341,4.7224026,7.431409671156959,BF4,9,2018
43.5,10.0,2018-09-19 06:00:00,-2.8968887,0.6456115,4.849251,5.769250083264963,BF4,9,2018
43.5,10.0,2018-09-19 07:00:00,-2.3950443,0.52288747,3.6317825,4.765254046015269,BF3,9,2018
43.5,10.0,2018-09-19 08:00:00,-1.7458801,0.4401964,3.0579472,3.4999298131555996,BF3,9,2018
43.5,10.0,2018-09-19 09:00:00,-1.0386271,-0.055950046,2.5659943,2.021856898578509,BF2,9,2018
43.5,10.0,2018-09-19 10:00:00,-0.6529615,-0.56587833,2.6223698,1.6795727533125797,BF2,9,2018
43.5,10.0,2018-09-19 11:00:00,0.39384532,-1.8049316,3.2995625,3.5910612632013037,BF3,9,2018
43.5,10.0,2018-09-19 12:00:00,1.5795875,-3.3097777,4.4109898,7.128829438760584,BF4,9,2018
43.5,10.0,2018-09-19 13:00:00,2.3341508,-3.4994426,5.2566395,8.176716242481765,BF5,9,2018
43.5,10.0,2018-09-19 14:00:00,2.6287897,-3.3747497,5.592886,8.315354687250698,BF5,9,2018
43.5,10.0,2018-09-19 15:00:00,2.498238,-2.9074793,5.4727516,7.451450766235746,BF4,9,2018
43.5,10.0,2018-09-19 16:00:00,2.0862226,-2.402145,4.633812,6.184549855190625,BF4,9,2018
43.5,10.0,2018-09-19 17:00:00,2.1754527,-1.7202718,3.494196,5.3911221254567305,BF3,9,2018
43.5,10.0,2018-09-19 18:00:00,1.64127,-1.7307723,3.221037,4.6365234522467755,BF3,9,2018
43.5,10.0,2018-09-19 19:00:00,1.2993212,-2.4277399,3.779436,5.352514911428366,BF3,9,2018
43.5,10.0,2018-09-19 20:00:00,0.7028568,-2.7132208,4.1089706,5.448168196578546,BF3,9,2018
43.5,10.0,2018-09-19 21:00:00,-0.22118354,-2.303047,3.8640003,4.497363649018193,BF3,9,2018
43.5,10.0,2018-09-19 22:00:00,-0.6864977,-2.795912,3.5975533,5.596247994208032,BF4,9,2018
43.5,10.0,2018-09-19 23:00:00,-1.4326768,-2.7932868,3.4720478,6.102252020844505,BF4,9,2018
43.5,10.0,2018-09-20 00:00:00,-1.8249297,-2.6239672,3.3176842,6.212878587385,BF4,9,2018
43.5,10.0,2018-09-20 01:00:00,-1.8614602,-2.7539103,3.3539257,6.461362504021565,BF4,9,2018
43.5,10.0,2018-09-20 02:00:00,-2.0345306,-2.1107574,3.1727142,5.698684899591857,BF4,9,2018
43.5,10.0,2018-09-20 03:00:00,-2.178257,-1.638237,3.1767426,5.298045774348805,BF3,9,2018
43.5,10.0,2018-09-20 04:00:00,-2.3453388,-1.397383,3.5754051,5.306835506538327,BF3,9,2018
43.5,10.0,2018-09-20 05:00:00,-2.2441316,-1.6290491,3.9895058,5.390420388427592,BF3,9,2018
43.5,10.0,2018-09-20 06:00:00,-2.387259,-1.7051773,4.349243,5.702669681213527,BF4,9,2018
43.5,10.0,2018-09-20 07:00:00,-2.5058331,-1.3954141,4.1203804,5.575270077410192,BF4,9,2018
43.5,10.0,2018-09-20 08:00:00,-2.6363845,-1.3501308,4.161991,5.757645182497773,BF4,9,2018
43.5,10.0,2018-09-20 09:00:00,-2.5249968,-1.4203527,4.0935345,5.631452163219568,BF4,9,2018
43.5,10.0,2018-09-20 10:00:00,-1.4949579,-1.0101788,3.5210419,3.5072042379382324,BF3,9,2018
43.5,10.0,2018-09-20 11:00:00,-0.53977704,-1.2379072,3.243185,2.625106692367578,BF2,9,2018
43.5,10.0,2018-09-20 12:00:00,0.28904486,-1.7025523,3.8539333,3.3568519095654707,BF3,9,2018
43.5,10.0,2018-09-20 13:00:00,1.3520207,-2.1442277,4.8364983,4.927434030207483,BF3,9,2018
43.5,10.0,2018-09-20 14:00:00,1.7532568,-2.449397,5.550604,5.855282791689912,BF4,9,2018
43.5,10.0,2018-09-20 15:00:00,0.9196441,-2.0037842,5.9761143,4.285679585596853,BF3,9,2018
43.5,10.0,2018-09-20 16:00:00,0.42438722,-1.6507063,4.3096447,3.313063695579985,BF3,9,2018
43.5,10.0,2018-09-20 17:00:00,-0.48827505,-1.4991059,3.2425137,3.0647044066546756,BF2,9,2018
43.5,10.0,2018-09-20 18:00:00,-1.2230759,-1.0502117,3.2223797,3.1336673131886865,BF2,9,2018
43.5,10.0,2018-09-20 19:00:00,-1.8536749,-0.29286653,2.3357887,3.6479500379700673,BF3,9,2018
43.5,10.0,2018-09-20 20:00:00,-1.7752247,0.274158,2.3149834,3.4916692116123835,BF3,9,2018
43.5,10.0,2018-09-20 21:00:00,-1.4135132,0.4277271,2.0418243,2.870690445211582,BF2,9,2018
43.5,10.0,2018-09-20 22:00:00,-1.1056995,0.22099942,1.6109447,2.191819104850103,BF2,9,2018
43.5,10.0,2018-09-20 23:00:00,-1.055994,-0.223301,1.355236,2.098079827903924,BF2,9,2018
43.5,10.0,2018-09-21 00:00:00,-1.3129048,-0.7338856,1.8028946,2.9237302646587433,BF2,9,2018
43.5,10.0,2018-09-21 01:00:00,-1.849483,-1.0751503,2.4485416,4.158435169629796,BF3,9,2018
43.5,10.0,2018-09-21 02:00:00,-2.0225534,-1.0390549,2.9102955,4.4199952554891855,BF3,9,2018
43.5,10.0,2018-09-21 03:00:00,-2.2141886,-0.5238765,3.074726,4.422866764650112,BF3,9,2018
43.5,10.0,2018-09-21 04:00:00,-2.1010041,-0.15111035,3.13513,4.094574809386166,BF3,9,2018
43.5,10.0,2018-09-21 05:00:00,-1.6243119,-0.29352278,3.1633186,3.208547690227146,BF2,9,2018
43.5,10.0,2018-09-21 06:00:00,-1.2027144,-0.89204866,3.0270748,2.9107556322857366,BF2,9,2018
43.5,10.0,2018-09-21 07:00:00,-1.4656138,-1.0108349,2.9089527,3.4608136563478418,BF3,9,2018
43.5,10.0,2018-09-21 08:00:00,-1.6033516,-0.59409827,2.909624,3.323740519915798,BF3,9,2018
43.5,10.0,2018-09-21 09:00:00,-1.3727908,0.07268053,2.521698,2.6722291739374797,BF2,9,2018
43.5,10.0,2018-09-21 10:00:00,0.053693056,1.0032833,1.7807465,1.9530174748950724,BF2,9,2018
43.5,10.0,2018-09-21 11:00:00,1.4897585,0.29975283,2.2914925,2.9538967672568184,BF2,9,2018
43.5,10.0,2018-09-21 12:00:00,2.6467555,-0.65578836,3.9163513,5.300451845685144,BF3,9,2018
43.5,10.0,2018-09-21 13:00:00,2.9922974,-0.5317518,4.89489,5.907689694757853,BF4,9,2018
43.5,10.0,2018-09-21 14:00:00,3.245615,0.033303857,5.0546227,6.309302986104324,BF4,9,2018
43.5,10.0,2018-09-21 15:00:00,2.8827062,0.26234496,4.8103237,5.626689387727297,BF4,9,2018
43.5,10.0,2018-09-21 16:00:00,1.82512,0.5314191,4.3411903,3.6950787224516404,BF3,9,2018
43.5,10.0,2018-09-21 17:00:00,1.5508422,1.2546378,3.592184,3.8775812306737456,BF3,9,2018
43.5,10.0,2018-09-21 18:00:00,1.253209,2.2974641,2.90761,5.087109826233719,BF3,9,2018
43.5,10.0,2018-09-21 19:00:00,0.9214406,3.1499698,4.571394,6.379649834823709,BF4,9,2018
43.5,10.0,2018-09-21 20:00:00,0.7333987,3.4374197,4.7747536,6.832199305839266,BF4,9,2018
43.5,10.0,2018-09-21 21:00:00,0.6675241,3.6513665,4.85462,7.215320742329073,BF4,9,2018
43.5,10.0,2018-09-21 22:00:00,0.654948,3.9079711,5.0492535,7.702432068568372,BF4,9,2018
43.5,10.0,2018-09-21 23:00:00,0.4902618,3.4164188,5.4861736,6.709016426243748,BF4,9,2018
43.5,10.0,2018-09-22 00:00:00,-0.073265314,4.7033806,6.5982714,9.14374959955556,BF5,9,2018
43.5,10.0,2018-09-22 01:00:00,-0.17447257,5.779021,7.1922407,11.238636108659957,BF6,9,2018
43.5,10.0,2018-09-22 02:00:00,0.4357655,5.282874,7.031164,10.30396201336571,BF5,9,2018
43.5,10.0,2018-09-22 03:00:00,0.27227688,4.4592447,7.0452585,8.684221426869192,BF5,9,2018
43.5,10.0,2018-09-22 04:00:00,-0.5260031,3.93816,7.428486,7.7231520106114715,BF4,9,2018
43.5,10.0,2018-09-22 05:00:00,-1.5680189,3.2333171,7.432513,6.985145888710353,BF4,9,2018
43.5,10.0,2018-09-22 06:00:00,-2.745377,3.2654748,7.9875555,8.292819902610798,BF5,9,2018
43.5,10.0,2018-09-22 07:00:00,-3.6640277,3.2536616,6.892907,9.525118267304423,BF5,9,2018
43.5,10.0,2018-09-22 08:00:00,-4.338344,3.7018998,7.807687,11.085929602897298,BF6,9,2018
43.5,10.0,2018-09-22 09:00:00,-4.346129,4.681067,8.629176,12.416469305106943,BF6,9,2018
43.5,10.0,2018-09-22 10:00:00,-2.9783335,4.0950103,8.072791,9.84276162513448,BF5,9,2018
43.5,10.0,2018-09-22 11:00:00,-2.3956432,3.8410308,7.3217726,8.799546860274416,BF5,9,2018
43.5,10.0,2018-09-22 12:00:00,-1.8955951,4.432994,6.963378,9.371813466957933,BF5,9,2018
43.5,10.0,2018-09-22 13:00:00,-1.0673723,3.7603085,6.036518,7.598220264500402,BF4,9,2018
43.5,10.0,2018-09-22 14:00:00,-0.56672573,3.6402097,5.4693947,7.161241441715707,BF4,9,2018
43.5,10.0,2018-09-22 15:00:00,0.11836982,3.5758944,5.1922092,6.954789785734287,BF4,9,2018
43.5,10.0,2018-09-22 16:00:00,0.6196153,2.547506,4.5787773,5.096325225402591,BF3,9,2018
43.5,10.0,2018-09-22 17:00:00,0.43995738,1.3931125,3.6988983,2.8398264433143656,BF2,9,2018
43.5,10.0,2018-09-22 18:00:00,-0.29484344,1.4817102,3.081438,2.9366837774644527,BF2,9,2018
43.5,10.0,2018-09-22 19:00:00,-0.79309464,1.6969695,2.5968666,3.641119415632107,BF3,9,2018
43.5,10.0,2018-09-22 20:00:00,-0.7613549,1.2953271,2.4143143,2.9206439968606013,BF2,9,2018
43.5,10.0,2018-09-22 21:00:00,-0.6194253,1.0597231,2.4304218,2.3860252324492635,BF2,9,2018
43.5,10.0,2018-09-22 22:00:00,1.4017261,0.5937655,2.3706894,2.9591121148514743,BF2,9,2018
43.5,10.0,2018-09-22 23:00:00,1.6586369,-0.15832943,2.2062569,3.238788325616719,BF2,9,2018
43.5,10.0,2018-09-23 00:00:00,0.88431144,0.6292046,2.235117,2.10968041690013,BF2,9,2018
43.5,10.0,2018-09-23 01:00:00,0.4285791,1.4049256,2.3894806,2.8551998470049718,BF2,9,2018
43.5,10.0,2018-09-23 02:00:00,0.75136447,0.31550354,3.0183506,1.5840735102217698,BF2,9,2018
43.5,10.0,2018-09-23 03:00:00,0.24892116,-0.17145497,4.2297783,0.5875382034060447,BF1,9,2018
43.5,10.0,2018-09-23 04:00:00,-1.3188934,0.78802395,4.7445507,2.9864826157155755,BF2,9,2018
43.5,10.0,2018-09-23 05:00:00,-2.3124018,1.8380692,5.074087,5.741979868634697,BF4,9,2018
43.5,10.0,2018-09-23 06:00:00,-2.8334093,2.3171525,5.3143597,7.11494988919856,BF4,9,2018
43.5,10.0,2018-09-23 07:00:00,-2.9903107,2.5133796,5.72913,7.59320368556572,BF4,9,2018
43.5,10.0,2018-09-23 08:00:00,-2.8268223,2.72667,5.931818,7.634547584545975,BF4,9,2018
43.5,10.0,2018-09-23 09:00:00,-2.2920403,2.882208,5.6459084,7.1581456600976106,BF4,9,2018
43.5,10.0,2018-09-23 10:00:00,-1.6087413,3.0101824,5.495569,6.634534176860173,BF4,9,2018
43.5,10.0,2018-09-23 11:00:00,-0.6487694,2.829706,5.5344963,5.643224454369334,BF4,9,2018
43.5,10.0,2018-09-23 12:00:00,-0.2954421,2.5173173,5.4083195,4.926858756437849,BF3,9,2018
43.5,10.0,2018-09-23 13:00:00,-0.51163054,2.9320853,5.387514,5.785636838894598,BF4,9,2018
43.5,10.0,2018-09-23 14:00:00,-0.5852902,3.9033773,5.4452343,7.672381277251088,BF4,9,2018
43.5,10.0,2018-09-23 15:00:00,-0.057096004,4.6876297,5.5177174,9.112699060538251,BF5,9,2018
43.5,10.0,2018-09-23 16:00:00,0.51481485,5.2146215,6.0526257,10.185691754915396,BF5,9,2018
43.5,10.0,2018-09-23 17:00:00,0.80645967,5.1837764,6.811698,10.197667346647714,BF5,9,2018
43.5,10.0,2018-09-23 18:00:00,0.8070586,5.6510463,7.5996294,11.096214146995763,BF6,9,2018
43.5,10.0,2018-09-23 19:00:00,1.0208514,5.84268,7.9284935,11.529316263680014,BF6,9,2018
43.5,10.0,2018-09-23 20:00:00,0.9298246,5.880744,8.225814,11.573259558515174,BF6,9,2018
43.5,10.0,2018-09-23 21:00:00,1.3196824,5.5217595,7.964736,11.035729159511783,BF6,9,2018
43.5,10.0,2018-09-23 22:00:00,2.451527,5.298625,7.720437,11.348691553665468,BF6,9,2018
43.5,10.0,2018-09-23 23:00:00,3.1330295,6.3047,7.1700926,13.685150406709196,BF6,9,2018
43.5,10.0,2018-09-24 00:00:00,3.3725734,6.083534,6.8734436,13.521060672500491,BF6,9,2018
43.5,10.0,2018-09-24 01:00:00,2.9737327,4.685661,6.199608,10.787637078823305,BF6,9,2018
43.5,10.0,2018-09-24 02:00:00,1.0657659,4.201984,6.189541,8.426633314949846,BF5,9,2018
43.5,10.0,2018-09-24 03:00:00,-0.7984843,4.8142915,7.5781527,9.48607656713227,BF5,9,2018
43.5,10.0,2018-09-24 04:00:00,-1.806365,5.0288944,8.393601,10.38688601661466,BF5,9,2018
43.5,10.0,2018-09-24 05:00:00,-2.0668693,4.6607223,8.469442,9.91061074241161,BF5,9,2018
43.5,10.0,2018-09-24 06:00:00,-2.7872972,4.45137,8.309037,10.2091110088867,BF5,9,2018
43.5,10.0,2018-09-24 07:00:00,-3.6143227,5.210684,8.531188,12.326879420286485,BF6,9,2018
43.5,10.0,2018-09-24 08:00:00,-3.3705869,4.046446,7.199623,10.236990824163591,BF5,9,2018
43.5,10.0,2018-09-24 09:00:00,-3.458619,2.7345455,5.9861813,8.570521496061064,BF5,9,2018
43.5,10.0,2018-09-24 10:00:00,-1.790196,3.0174015,5.508993,6.819962005539735,BF4,9,2018
43.5,10.0,2018-09-24 11:00:00,-1.0440168,2.3105896,5.136503,4.928631121462575,BF3,9,2018
43.5,10.0,2018-09-24 12:00:00,0.06626916,1.9680123,6.4244432,3.827678155523742,BF3,9,2018
43.5,10.0,2018-09-24 13:00:00,-0.6613455,-1.8548088,12.244669,3.8277913881856396,BF3,9,2018
43.5,10.0,2018-09-24 14:00:00,-5.81094,-4.114375,17.313206,13.840268860303503,BF7,9,2018
43.5,10.0,2018-09-24 15:00:00,-8.127329,-3.2533379,16.89105,17.016988219726013,BF7,9,2018
43.5,10.0,2018-09-24 16:00:00,-8.93579,-2.6101851,16.59373,18.09565864479112,BF8,9,2018
43.5,10.0,2018-09-24 17:00:00,-9.934688,-2.8628523,16.40111,20.09731612771375,BF8,9,2018
43.5,10.0,2018-09-24 18:00:00,-11.280325,-3.4495654,16.479633,22.929558008412656,BF9,9,2018
43.5,10.0,2018-09-24 19:00:00,-11.320449,-3.795424,16.367552,23.209031597345646,BF9,9,2018
43.5,10.0,2018-09-24 20:00:00,-10.654517,-4.0684357,16.071575,22.169280551400885,BF9,9,2018
43.5,10.0,2018-09-24 21:00:00,-10.588642,-4.4786096,16.147415,22.348065358912457,BF9,9,2018
43.5,10.0,2018-09-24 22:00:00,-8.734572,-4.486485,16.605812,19.087454561617328,BF8,9,2018
43.5,10.0,2018-09-24 23:00:00,-9.973614,-4.6722116,16.9434,21.40900347930022,BF9,9,2018
43.5,10.0,2018-09-25 00:00:00,-10.385629,-4.417576,17.039375,21.938441114230603,BF9,9,2018
43.5,10.0,2018-09-25 01:00:00,-9.980201,-5.21561,17.00112,21.889363054078167,BF9,9,2018
43.5,10.0,2018-09-25 02:00:00,-9.810124,-5.5595,16.944742,21.91865322030811,BF9,9,2018
43.5,10.0,2018-09-25 03:00:00,-10.180819,-5.3829613,16.917896,22.38591091892178,BF9,9,2018
43.5,10.0,2018-09-25 04:00:00,-10.4335375,-4.9747562,16.507153,22.468597724939816,BF9,9,2018
43.5,10.0,2018-09-25 05:00:00,-10.119736,-4.8848457,15.951439,21.843032443395387,BF9,9,2018
43.5,10.0,2018-09-25 06:00:00,-9.784973,-5.1854215,15.633312,21.526205809632664,BF9,9,2018
43.5,10.0,2018-09-25 07:00:00,-9.440029,-5.279269,15.442034,21.0245301688102,BF9,9,2018
43.5,10.0,2018-09-25 08:00:00,-8.9130335,-5.4072437,14.963503,20.264562579322337,BF8,9,2018
43.5,10.0,2018-09-25 09:00:00,-8.20039,-5.35146,14.119195,19.034249718442876,BF8,9,2018
43.5,10.0,2018-09-25 10:00:00,-6.479866,-5.1992035,13.566837,16.149169526340824,BF7,9,2018
43.5,10.0,2018-09-25 11:00:00,-6.665513,-5.5555625,13.2198515,16.867075779946497,BF7,9,2018
43.5,10.0,2018-09-25 12:00:00,-6.5038204,-5.421682,12.797027,16.459016349124393,BF7,9,2018
43.5,10.0,2018-09-25 13:00:00,-6.5289726,-5.262206,12.4849415,16.300303417835096,BF7,9,2018
43.5,10.0,2018-09-25 14:00:00,-7.1212444,-5.211673,12.672863,17.153660050738363,BF8,9,2018
43.5,10.0,2018-09-25 15:00:00,-7.959648,-5.2425175,13.193677,18.52678459317518,BF8,9,2018
43.5,10.0,2018-09-25 16:00:00,-8.640552,-4.680087,13.624557,19.101409883438514,BF8,9,2018
43.5,10.0,2018-09-25 17:00:00,-9.159164,-4.201004,14.169531,19.58742639295249,BF8,9,2018
43.5,10.0,2018-09-25 18:00:00,-9.381341,-4.1937847,14.815179,19.97506071448062,BF8,9,2018
43.5,10.0,2018-09-25 19:00:00,-9.35559,-4.4740157,14.754105,20.158321417865796,BF8,9,2018
43.5,10.0,2018-09-25 20:00:00,-9.139402,-4.233818,14.433294,19.579241947204327,BF8,9,2018
43.5,10.0,2018-09-25 21:00:00,-8.868717,-4.1032186,14.047381,18.99510547299773,BF8,9,2018
43.5,10.0,2018-09-25 22:00:00,-8.392624,-5.267456,14.258123,19.26096148059117,BF8,9,2018
43.5,10.0,2018-09-25 23:00:00,-8.720799,-4.8841896,14.664841,19.429467254620903,BF8,9,2018
43.5,10.0,2018-09-26 00:00:00,-9.096284,-4.6433353,14.771554,19.85225303591631,BF8,9,2018
43.5,10.0,2018-09-26 01:00:00,-9.093289,-5.0233207,14.856119,20.193696808075295,BF8,9,2018
43.5,10.0,2018-09-26 02:00:00,-9.227434,-4.8861585,14.840012,20.296202064457542,BF8,9,2018
43.5,10.0,2018-09-26 03:00:00,-9.312472,-5.021352,14.650076,20.565848566197758,BF8,9,2018
43.5,10.0,2018-09-26 04:00:00,-8.908841,-5.121106,14.408461,19.974662494576318,BF8,9,2018
43.5,10.0,2018-09-26 05:00:00,-8.555513,-5.265487,14.017851,19.527866474875616,BF8,9,2018
43.5,10.0,2018-09-26 06:00:00,-7.9704275,-4.9563804,13.249383,18.244554219318925,BF8,9,2018
43.5,10.0,2018-09-26 07:00:00,-7.436245,-4.9537554,12.99099,17.36859933261802,BF8,9,2018
43.5,10.0,2018-09-26 08:00:00,-6.5822716,-4.6643367,11.974866,15.681697931628019,BF7,9,2018
43.5,10.0,2018-09-26 09:00:00,-5.543249,-4.77131,11.215122,14.217067678125874,BF7,9,2018
43.5,10.0,2018-09-26 10:00:00,-3.9311194,-5.3836174,10.411755,12.957883229822253,BF6,9,2018
43.5,10.0,2018-09-26 11:00:00,-3.9167466,-5.259581,9.288918,12.74724803235415,BF6,9,2018
43.5,10.0,2018-09-26 12:00:00,-4.2251596,-4.8008423,8.611055,12.43149886206736,BF6,9,2018
43.5,10.0,2018-09-26 13:00:00,-4.3700833,-3.918148,7.9761457,11.40914390672836,BF6,9,2018
43.5,10.0,2018-09-26 14:00:00,-4.458116,-3.7822986,7.312377,11.364523732426425,BF6,9,2018
43.5,10.0,2018-09-26 15:00:00,-4.7713194,-3.5014114,6.858679,11.504106381686222,BF6,9,2018
43.5,10.0,2018-09-26 16:00:00,-4.880312,-2.7729423,6.658004,10.910952362028366,BF6,9,2018
43.5,10.0,2018-09-26 17:00:00,-5.046196,-2.2328253,6.6895485,10.726359121525926,BF6,9,2018
43.5,10.0,2018-09-26 18:00:00,-5.2545996,-1.9657199,6.980157,10.905447754474922,BF6,9,2018
43.5,10.0,2018-09-26 19:00:00,-4.8779163,-1.7038648,7.7935925,10.043719231266275,BF5,9,2018
43.5,10.0,2018-09-26 20:00:00,-4.612622,-1.2175627,7.347948,9.273327808462561,BF5,9,2018
43.5,10.0,2018-09-26 21:00:00,-4.5533347,-0.5468462,7.0788164,8.91457718662578,BF5,9,2018
43.5,10.0,2018-09-26 22:00:00,-4.3994274,-0.732573,6.6976023,8.66955182565117,BF5,9,2018
43.5,10.0,2018-09-26 23:00:00,-3.7161288,-0.88089186,6.1210823,7.423751544130491,BF4,9,2018
43.5,10.0,2018-09-27 00:00:00,-2.8423924,-0.5389709,5.633156,5.623621209287816,BF4,9,2018
43.5,10.0,2018-09-27 01:00:00,-2.7807097,-0.49106258,5.55933,5.488905096299505,BF3,9,2018
43.5,10.0,2018-09-27 02:00:00,-2.4854722,-0.74110466,5.557987,5.041572774122097,BF3,9,2018
43.5,10.0,2018-09-27 03:00:00,-2.374084,-0.87695426,5.747923,4.919625633832422,BF3,9,2018
43.5,10.0,2018-09-27 04:00:00,-2.404626,-0.7332292,5.6177197,4.886691585863885,BF3,9,2018
43.5,10.0,2018-09-27 05:00:00,-2.6411757,-0.39393336,5.161337,5.190826556659634,BF3,9,2018
43.5,10.0,2018-09-27 06:00:00,-2.908267,-0.147829,4.9700584,5.660517375894136,BF4,9,2018
43.5,10.0,2018-09-27 07:00:00,-2.8387995,-0.24430186,5.127779,5.538580890332704,BF4,9,2018
43.5,10.0,2018-09-27 08:00:00,-2.4950538,-0.48318726,4.7868347,4.9401052366294795,BF3,9,2018
43.5,10.0,2018-09-27 09:00:00,-1.7848063,-0.8703914,4.1089706,3.859945899969398,BF3,9,2018
43.5,10.0,2018-09-27 10:00:00,-1.0775528,-1.4892619,3.4445305,3.573196989607582,BF3,9,2018
43.5,10.0,2018-09-27 11:00:00,0.0021910667,-2.2439818,3.8069534,4.3619538167023775,BF3,9,2018
43.5,10.0,2018-09-27 12:00:00,1.1148723,-2.8254445,5.0022736,5.904322204484544,BF4,9,2018
43.5,10.0,2018-09-27 13:00:00,2.0359185,-3.1443958,6.145916,7.281556667136186,BF4,9,2018
43.5,10.0,2018-09-27 14:00:00,2.8377917,-3.5978842,6.945257,8.907354740483514,BF5,9,2018
43.5,10.0,2018-09-27 15:00:00,3.369579,-4.0841866,7.1768045,10.29221934388297,BF5,9,2018
43.5,10.0,2018-09-27 16:00:00,3.3713756,-4.2653193,7.1123734,10.568352383973156,BF5,9,2018
43.5,10.0,2018-09-27 17:00:00,2.930615,-4.3742614,7.017741,10.234791961604147,BF5,9,2018
43.5,10.0,2018-09-27 18:00:00,2.289835,-4.6695867,6.655319,10.109558235700872,BF5,9,2018
43.5,10.0,2018-09-27 19:00:00,1.5957566,-4.626929,6.6680717,9.51390444846064,BF5,9,2018
43.5,10.0,2018-09-27 20:00:00,0.59506226,-4.1734405,6.0069866,8.194567898274952,BF5,9,2018
43.5,10.0,2018-09-27 21:00:00,-0.26909232,-3.5795083,5.3089905,6.977641036797513,BF4,9,2018
43.5,10.0,2018-09-27 22:00:00,-0.97814226,-2.8818846,4.4136734,5.915812473851651,BF4,9,2018
43.5,10.0,2018-09-27 23:00:00,-1.5728097,-1.6178925,3.6170177,4.3860758668708035,BF3,9,2018
43.5,10.0,2018-09-28 00:00:00,-2.1039987,-0.39655846,3.6955414,4.161856392620052,BF3,9,2018
43.5,10.0,2018-09-28 01:00:00,-2.490862,0.022147119,4.3532696,4.842039556500276,BF3,9,2018
43.5,10.0,2018-09-28 02:00:00,-2.7956815,-0.15439183,4.6056232,5.442650638589951,BF3,9,2018
43.5,10.0,2018-09-28 03:00:00,-2.7489705,-0.5822852,4.4324665,5.462132097436544,BF3,9,2018
43.5,10.0,2018-09-28 04:00:00,-2.3303676,-0.80410737,4.237833,4.791961739896401,BF3,9,2018
43.5,10.0,2018-09-28 05:00:00,-1.9500914,-0.7962319,3.8968868,4.094477420587703,BF3,9,2018
43.5,10.0,2018-09-28 06:00:00,-1.5835896,-0.6721954,3.4968815,3.34409195430976,BF3,9,2018
43.5,10.0,2018-09-28 07:00:00,-1.3470397,-0.24561447,2.9438515,2.6616068403653137,BF2,9,2018
43.5,10.0,2018-09-28 08:00:00,-0.9344256,-0.038886786,2.5196838,1.8179502239856355,BF2,9,2018
43.5,10.0,2018-09-28 09:00:00,-0.6170299,0.06743032,2.191492,1.2065509497154405,BF1,9,2018
43.5,10.0,2018-09-28 10:00:00,0.9579711,-0.10451466,1.9344406,1.8731964483847219,BF2,9,2018
43.5,10.0,2018-09-28 11:00:00,1.8041599,-1.1374967,2.1176643,4.145856959921825,BF3,9,2018
43.5,10.0,2018-09-28 12:00:00,2.7916794,-1.5850785,3.2525826,6.2403001973689385,BF4,9,2018
43.5,10.0,2018-09-28 13:00:00,3.578581,-1.5719528,4.34186,7.597741506608903,BF4,9,2018
43.5,10.0,2018-09-28 14:00:00,3.9905965,-1.6671133,5.041872,8.406790892262304,BF5,9,2018
43.5,10.0,2018-09-28 15:00:00,4.245711,-1.9466879,5.625103,9.079159429028334,BF5,9,2018
43.5,10.0,2018-09-28 16:00:00,4.354703,-2.4211771,5.919737,9.685250110292984,BF5,9,2018
43.5,10.0,2018-09-28 17:00:00,3.992992,-2.6764693,5.896248,9.344105676520687,BF5,9,2018
43.5,10.0,2018-09-28 18:00:00,3.3719745,-2.3686748,5.572752,8.010156474918718,BF5,9,2018
43.5,10.0,2018-09-28 19:00:00,3.1156626,-2.0595677,5.277445,7.259985253119782,BF4,9,2018
43.5,10.0,2018-09-28 20:00:00,3.1246455,-2.0379105,5.2787876,7.251474914856931,BF4,9,2018
43.5,10.0,2018-09-28 21:00:00,2.8976777,-2.1547282,5.084154,7.019240852511218,BF4,9,2018
43.5,10.0,2018-09-28 22:00:00,3.1887233,-2.2636702,4.8364983,7.601440920284326,BF4,9,2018
43.5,10.0,2018-09-28 23:00:00,2.9096549,-2.828726,4.59153,7.888221174972568,BF4,9,2018
43.5,10.0,2018-09-29 00:00:00,2.6060328,-2.6725316,4.3613243,7.255992236777961,BF4,9,2018
43.5,10.0,2018-09-29 01:00:00,2.1904244,-2.2446382,4.129776,6.096473970729455,BF4,9,2018
43.5,10.0,2018-09-29 02:00:00,1.6849867,-2.4710543,4.0230637,5.813781721310536,BF4,9,2018
43.5,10.0,2018-09-29 03:00:00,0.877125,-2.4808984,3.8760815,5.1150099118767525,BF3,9,2018
43.5,10.0,2018-09-29 04:00:00,-0.08045149,-2.010347,3.7358112,3.9109296438194896,BF3,9,2018
43.5,10.0,2018-09-29 05:00:00,-0.8433988,-1.4367595,3.8478928,3.238470203519699,BF2,9,2018
43.5,10.0,2018-09-29 06:00:00,-1.4338746,-1.1486535,4.1727295,3.571282643133376,BF3,9,2018
43.5,10.0,2018-09-29 07:00:00,-2.0788465,-1.4124773,4.090851,4.885471202771063,BF3,9,2018
